fecha,temp_min,temp_max,temp_tarde,temp_noche,temp_vespertina,temp_manana,humedad_tarde,precipitacion_total,presion_tarde,vel_viento_max,dir_viento_max,nubosidad_tarde,latitude,longitude
2021-09-03,16.9,21.8,19.9,21.8,18.7,19,76,0,1016,4.47,183,100,-30.0346,-51.2177
2021-09-04,15.4,20.7,17.8,16.5,17.8,15.4,77,9.89,1017,5.81,56,22,-30.0346,-51.2177
2021-09-05,15,20,18.9,15.7,18.9,15.7,82,3.04,1015,5.36,219,100,-30.0346,-51.2177
2021-09-06,16.1,22.2,21,16.6,19.5,16.3,72,8.02,1018,7.6,113,12,-30.0346,-51.2177
2021-09-07,16.7,17.8,16.8,17.5,17.2,17.2,97,46.66,1017,5.81,98,90,-30.0346,-51.2177
2021-09-08,17.3,19.9,18.5,17.3,19.6,17.4,96,53.77,1006,5.81,89,100,-30.0346,-51.2177
2021-09-09,14.1,20.7,19.6,19,17.4,14.9,59,0,1011,4.92,247,20,-30.0346,-51.2177
2021-09-10,13.6,17,16.4,13.6,16.8,14.6,72,0,1017,5.36,289,93,-30.0346,-51.2177
2021-09-11,14.8,20.4,18.3,15.6,18.2,15,65,0,1020,3.58,251,5,-30.0346,-51.2177
2021-09-12,12.9,28.7,24.1,14.8,25.6,12.9,61,0,1015,4.47,72,12,-30.0346,-51.2177
2021-09-13,18.3,22.3,18.9,21.7,18.9,19.6,93,42.71,1009,8.05,201,90,-30.0346,-51.2177
2021-09-14,16.3,19.6,17.8,18.9,18.9,17.8,95,22.68,1010,4.7,163,100,-30.0346,-51.2177
2021-09-15,13.1,19.6,18.2,15.6,17.2,13.7,44,0,1023,4.02,125,0,-30.0346,-51.2177
2021-09-16,12.1,19.3,18.7,13,17.3,12.4,52,0,1027,4.92,98,21,-30.0346,-51.2177
2021-09-17,13.4,18.9,18.8,14,16,13.8,70,12.6,1020,4.02,79,80,-30.0346,-51.2177
2021-09-18,14.8,23.3,20.2,15.9,20.5,14.9,86,0,1015,3.58,124,89,-30.0346,-51.2177
2021-09-19,17.9,25.5,24.6,18.6,21.5,17.9,63,0.83,1014,5.36,182,28,-30.0346,-51.2177
2021-09-20,19.9,25.7,25.7,20.3,21.8,21.1,86,0.31,1010,4.47,196,97,-30.0346,-51.2177
2021-09-21,15,19.9,17.9,19.9,16.3,15.8,71,0,1021,5.81,259,100,-30.0346,-51.2177
2021-09-22,13.4,21.1,21,14.2,18.4,14.2,54,0,1023,7.6,98,61,-30.0346,-51.2177
2021-09-23,14.4,20.2,20,15.6,18.9,14.4,57,2.37,1018,4.92,94,98,-30.0346,-51.2177
2021-09-24,15.6,20.6,17.8,15.7,18.3,15.6,75,0,1020,4.02,133,86,-30.0346,-51.2177
2021-09-25,13.2,22.5,20.7,16.3,21.3,14.1,67,0,1019,4.47,110,0,-30.0346,-51.2177
2021-09-26,15.4,25.7,23.9,16.5,22.4,15.4,70,0,1017,5.36,164,0,-30.0346,-51.2177
2021-09-27,17.8,27.8,25.6,17.8,23.3,18.2,70,0,1017,3.58,149,0,-30.0346,-51.2177
2021-09-28,17.3,20.6,20.6,19.6,18.5,18.9,84,28.65,1015,4.47,215,100,-30.0346,-51.2177
2021-09-29,17.3,21.3,21.1,17.3,19.5,17.3,81,0,1017,5.81,137,75,-30.0346,-51.2177
2021-09-30,15.1,23.9,22.8,16.8,19.2,15.1,67,24.89,1013,8.05,89,98,-30.0346,-51.2177
2021-10-01,17,24,19.9,17.5,21.8,17,90,1.46,1010,4.92,150,100,-30.0346,-51.2177
2021-10-02,15.6,22.3,21.2,17.4,20,15.7,70,0,1012,4.92,118,99,-30.0346,-51.2177
2021-10-03,16.5,21.6,20.6,17,19,16.6,83,9.45,1007,7.15,133,100,-30.0346,-51.2177
2021-10-04,13.3,19,15.4,16.8,16.1,15.2,67,0,1017,4.92,139,94,-30.0346,-51.2177
2021-10-05,12.2,21.7,18.9,13.9,18.3,12.2,57,0,1020,4.47,104,0,-30.0346,-51.2177
2021-10-06,12.7,22.4,21.7,15,20.4,14.2,68,0.7,1013,4.92,68,79,-30.0346,-51.2177
2021-10-07,12.4,18.9,17.2,15.6,17,12.4,63,0,1020,4.47,210,27,-30.0346,-51.2177
2021-10-08,13.7,20.8,20.8,14.4,18.5,13.7,61,1.84,1016,5.81,100,37,-30.0346,-51.2177
2021-10-09,15.9,22.2,20,16.7,18.3,16,78,1.77,1016,7.15,74,100,-30.0346,-51.2177
2021-10-10,17.3,22.2,19,18.1,20.6,17.4,82,0,1018,7.15,79,100,-30.0346,-51.2177
2021-10-11,17.4,20.6,18,18.9,18.3,17.4,84,5.75,1018,5.81,60,100,-30.0346,-51.2177
2021-10-12,17,26.7,25,18.3,22,17.4,69,0,1013,2.68,77,45,-30.0346,-51.2177
2021-10-13,18.5,30,27.7,20.5,25.6,18.5,58,0.67,1010,4.47,41,0,-30.0346,-51.2177
2021-10-14,19.2,30,28.3,22.8,25.6,21.8,59,5.4,1003,4.08,327,98,-30.0346,-51.2177
2021-10-15,16.7,23.3,20,23.3,17.2,20.7,91,33.06,1012,7.15,194,100,-30.0346,-51.2177
2021-10-16,15.7,18.5,16.9,16.7,17.4,16.1,91,0,1020,4.92,175,100,-30.0346,-51.2177
2021-10-17,15,20.7,19.2,15.7,19.5,15,64,0,1020,5.36,80,16,-30.0346,-51.2177
2021-10-18,14.3,22.9,21.5,15.9,20.2,14.3,64,0,1020,6.71,173,45,-30.0346,-51.2177
2021-10-19,14,22.3,21.5,16.5,20.3,14,55,0,1023,5.36,94,0,-30.0346,-51.2177
2021-10-20,13.7,22.2,21.5,15.3,19,13.7,50,0,1020,5.81,76,1,-30.0346,-51.2177
2021-10-21,14.5,26.7,24,15.6,23.3,14.5,55,0,1015,4.47,165,58,-30.0346,-51.2177
2021-10-22,16.1,27.1,23.9,18.7,23.6,16.2,68,0,1013,6.26,151,0,-30.0346,-51.2177
2021-10-23,17.3,26.7,26.3,18.9,20,17.3,62,6.68,1003,5.36,202,93,-30.0346,-51.2177
2021-10-24,15.1,23.9,22.1,16.7,21.7,15.1,55,0,1014,4.47,252,0,-30.0346,-51.2177
2021-10-25,13.3,28.3,24.7,16.9,23.9,13.3,48,0,1017,3.21,318,0,-30.0346,-51.2177
2021-10-26,16.5,32.9,29.3,17.1,27.1,16.6,43,0,1018,3.13,105,0,-30.0346,-51.2177
2021-10-27,19.3,33.2,31.6,22.9,26.7,19.3,39,0,1021,4.92,84,0,-30.0346,-51.2177
2021-10-28,16.6,28.6,28.6,20.2,25.3,16.6,58,0,1022,7.15,123,0,-30.0346,-51.2177
2021-10-29,18.5,27.6,27.3,19.5,22.8,18.5,59,0,1019,7.15,62,87,-30.0346,-51.2177
2021-10-30,19.5,30.7,26.7,20.6,25.7,19.9,66,0,1016,6.71,89,77,-30.0346,-51.2177
2021-10-31,19.9,28.9,28.4,20.6,27.2,19.9,61,0,1015,5.36,102,4,-30.0346,-51.2177
2021-11-01,20.1,30.6,28.8,21.1,25.6,20.2,56,0,1015,5.81,106,3,-30.0346,-51.2177
2021-11-02,20.1,30.8,30.2,21.6,27.1,20.1,57,0,1013,5.81,31,0,-30.0346,-51.2177
2021-11-03,20,26.6,21.8,21.7,23.9,20.6,100,11.22,1011,6.26,228,90,-30.0346,-51.2177
2021-11-04,19.5,29.7,27.3,20.2,25.7,19.9,70,0,1009,4.47,113,2,-30.0346,-51.2177
2021-11-05,20.1,30.2,30.2,22.1,26.4,20.1,51,0,1011,4.02,137,0,-30.0346,-51.2177
2021-11-06,16.7,23.4,22.1,21.8,18.6,21.3,89,0.18,1015,5.36,171,75,-30.0346,-51.2177
2021-11-07,16.7,22.9,22.9,17.6,21,17.1,59,0,1016,6.26,163,14,-30.0346,-51.2177
2021-11-08,16.3,24.1,23.3,17.2,22,16.5,59,0,1015,6.26,173,8,-30.0346,-51.2177
2021-11-09,15.6,24.8,24.3,18,23.3,15.6,55,0,1017,4.92,175,0,-30.0346,-51.2177
2021-11-10,16.2,24.6,23.4,17.8,22.2,16.7,51,36.46,1018,5.81,102,56,-30.0346,-51.2177
2021-11-11,17.5,23.9,23.7,18.3,20.7,18,57,0,1021,7.6,94,53,-30.0346,-51.2177
2021-11-12,16.1,23.2,22.5,17.8,21.4,16.6,63,0,1021,7.15,70,66,-30.0346,-51.2177
2021-11-13,15.5,26.1,24.8,17.2,23.3,16,53,0,1016,5.81,143,0,-30.0346,-51.2177
2021-11-14,17.3,31.1,27.2,18.3,27.2,17.3,46,0,1014,5.36,94,21,-30.0346,-51.2177
2021-11-15,20,32.2,28.7,22.7,27.2,20,55,0,1014,6.26,94,100,-30.0346,-51.2177
2021-11-16,20.6,35,32.9,22.4,23.1,21.7,39,11.64,1010,7.6,187,50,-30.0346,-51.2177
2021-11-17,15.7,21,17.4,21,16.7,20.6,87,1.88,1014,6.71,156,100,-30.0346,-51.2177
2021-11-18,15.7,18.5,18.5,16.6,18.2,16,81,7.24,1013,5.36,84,90,-30.0346,-51.2177
2021-11-19,17,23.3,21.7,17.8,22.6,17.3,65,0.48,1016,4.47,94,99,-30.0346,-51.2177
2021-11-20,14.2,28.5,25,16.6,27.2,14.5,56,0,1017,3.94,99,0,-30.0346,-51.2177
2021-11-21,16.8,33.1,30.1,19,31.1,17.2,50,0,1014,3.75,99,0,-30.0346,-51.2177
2021-11-22,19.8,36.2,33.9,23.3,35.2,19.8,34,0,1009,4.02,108,0,-30.0346,-51.2177
2021-11-23,18.4,26.3,23.9,26.3,22.6,22.1,67,0.42,1015,8.49,239,39,-30.0346,-51.2177
2021-11-24,16.3,29,26.8,18.2,24.9,16.8,37,0,1015,5.81,59,0,-30.0346,-51.2177
2021-11-25,18.4,33.9,31.7,19.7,22.8,19,48,13.78,1006,6.26,254,43,-30.0346,-51.2177
2021-11-26,20.3,26.2,23,22.2,22.3,20.7,73,0.32,1002,8.75,280,78,-30.0346,-51.2177
2021-11-27,19.6,25.8,24.1,20.2,23.8,19.9,74,0,1007,5.47,161,84,-30.0346,-51.2177
2021-11-28,20.2,28,27.2,21.8,26.3,20.6,58,2.36,1007,2.57,320,100,-30.0346,-51.2177
2021-11-29,19.7,27.8,26.8,22.5,26.1,19.7,43,0,1002,7.19,297,35,-30.0346,-51.2177
2021-11-30,20.6,28.2,25,22.7,26,20.6,62,0,1007,4.92,260,55,-30.0346,-51.2177
2021-12-01,18.6,23.5,21,20.8,22,19.6,86,0,1013,4.47,153,75,-30.0346,-51.2177
2021-12-02,17.6,24.4,23.3,18.3,22,18,61,0,1014,5.36,89,80,-30.0346,-51.2177
2021-12-03,17.3,25.8,25,18.8,23.2,18,62,0,1014,7.15,104,35,-30.0346,-51.2177
2021-12-04,19.1,29.9,28.1,20,24.6,19.1,55,0,1015,6.71,89,98,-30.0346,-51.2177
2021-12-05,20.7,27.3,26.7,21.5,24.9,21.1,71,0,1015,5.36,110,95,-30.0346,-51.2177
2021-12-06,18.6,25.5,24.6,21.4,22.7,18.6,71,12.23,1017,6.26,58,33,-30.0346,-51.2177
2021-12-07,18.7,25.2,24.2,19.2,23.1,18.7,58,0,1020,7.6,94,0,-30.0346,-51.2177
2021-12-08,17.9,25.5,24.1,18.9,23.7,18.3,56,0,1019,5.81,64,3,-30.0346,-51.2177
2021-12-09,17.3,25.1,23,19.2,23.3,17.9,72,0,1017,7.15,108,63,-30.0346,-51.2177
2021-12-10,17.3,26.1,25,18.8,24,17.5,50,0,1013,5.36,107,43,-30.0346,-51.2177
2021-12-11,18.2,26.9,25.6,18.8,24.9,18.2,58,0,1007,5.36,117,62,-30.0346,-51.2177
2021-12-12,19.7,31.6,29.4,20.5,28.2,19.9,54,0,1007,6.26,48,0,-30.0346,-51.2177
2021-12-13,22.1,32.8,30,22.3,29.4,22.6,65,0,1009,5.36,59,18,-30.0346,-51.2177
2021-12-14,21.3,24.4,23.7,24.2,23.2,23.3,93,25.19,1011,6.71,84,100,-30.0346,-51.2177
2021-12-15,21.7,27.3,27.2,21.7,25.2,22.2,66,0.31,1010,5.36,94,94,-30.0346,-51.2177
2021-12-16,21.8,26.3,24.7,23.1,24.7,22.3,87,0,1011,4.92,244,99,-30.0346,-51.2177
2021-12-17,20.1,27.9,27.2,21.5,24.7,20.1,57,0,1015,7.04,144,53,-30.0346,-51.2177
2021-12-18,20.6,25.1,24.4,20.8,24.1,20.7,75,0,1017,7.15,65,100,-30.0346,-51.2177
2021-12-19,19.1,30.6,28.2,20.5,28,19.1,61,0,1014,4.92,138,0,-30.0346,-51.2177
2021-12-20,21.4,32.8,30.7,22.8,28.6,22.1,58,0,1010,4.47,175,4,-30.0346,-51.2177
2021-12-21,21.7,29.7,28.3,22.8,28.2,21.7,66,0.24,1008,4.02,194,5,-30.0346,-51.2177
2021-12-22,21.7,27.3,26.8,23.9,25.5,22.7,63,0,1011,5.36,183,39,-30.0346,-51.2177
2021-12-23,20.5,26.9,25.9,21.1,25.3,20.5,62,0,1015,5.81,175,67,-30.0346,-51.2177
2021-12-24,19.3,28.6,27.1,20.6,25.3,19.5,47,0,1013,6.26,132,0,-30.0346,-51.2177
2021-12-25,18.9,31.5,29.3,20.6,28.2,19.4,53,0,1009,4.92,169,0,-30.0346,-51.2177
2021-12-26,20.6,30.4,27.8,22.2,27.1,21.1,59,0.53,1009,4.92,165,67,-30.0346,-51.2177
2021-12-27,20.2,33.4,29.8,22.1,31.1,20.2,52,0,1009,4.47,80,0,-30.0346,-51.2177
2021-12-28,21.6,29.6,28.9,23.3,26.5,21.8,57,0,1012,5.81,98,0,-30.0346,-51.2177
2021-12-29,19.8,31.8,28.6,21,26,20,61,0,1015,7.15,67,0,-30.0346,-51.2177
2021-12-30,21.5,32.2,30.9,21.9,28.2,21.5,56,0,1010,7.15,127,38,-30.0346,-51.2177
2021-12-31,22.9,34.8,32,23.3,30.9,23.5,44,0,1007,6.69,110,0,-30.0346,-51.2177
2022-01-01,22.5,34.7,32.5,23.9,31.5,22.5,55,0,1005,6.26,84,0,-30.0346,-51.2177
2022-01-02,22.8,37.3,37.3,22.8,24.6,23.5,34,13.79,1007,7.6,237,36,-30.0346,-51.2177
2022-01-03,23.2,33.6,31.5,23.9,31.1,23.2,66,0,1008,5.81,78,37,-30.0346,-51.2177
2022-01-04,24.5,28.9,27.3,25.6,27.8,24.8,77,17.85,1006,3.58,84,100,-30.0346,-51.2177
2022-01-05,21,24.4,23.9,24.4,21.8,23.9,83,9.86,1007,5.81,241,92,-30.0346,-51.2177
2022-01-06,19.8,25.7,25.7,21,23.6,19.8,53,0,1014,4.92,132,100,-30.0346,-51.2177
2022-01-07,19.2,26.3,25,20.2,24.3,19.2,61,0,1016,6.26,100,10,-30.0346,-51.2177
2022-01-08,19.2,26.9,26.7,20.2,24.9,19.2,59,0,1016,7.6,48,0,-30.0346,-51.2177
2022-01-09,19.4,29.6,27.4,21.1,25.6,19.8,35,0,1016,7.15,144,0,-30.0346,-51.2177
2022-01-10,19.5,29.9,28.4,21.1,27.6,19.5,62,0,1013,5.81,84,6,-30.0346,-51.2177
2022-01-11,20.5,33.2,29.4,22.2,31.1,20.5,59,0,1010,4.02,140,0,-30.0346,-51.2177
2022-01-12,20.4,33.3,31.3,23.3,31.1,20.4,31,0,1012,6.26,131,0,-30.0346,-51.2177
2022-01-13,21.3,33.6,31.2,22.8,29.6,21.3,58,0,1015,6.71,78,0,-30.0346,-51.2177
2022-01-14,22.1,37.6,35.6,23.2,32.8,22.1,31,0,1014,5.36,89,0,-30.0346,-51.2177
2022-01-15,25.3,36.3,34.4,26.3,30,25.7,53,0.87,1013,6.3,4,59,-30.0346,-51.2177
2022-01-16,23.8,39.2,28.9,26.3,31.3,23.8,63,24.95,1010,8.75,320,100,-30.0346,-51.2177
2022-01-17,22.2,38.9,37.5,23.8,32.4,25.5,32,25.04,1007,8.75,260,22,-30.0346,-51.2177
2022-01-18,22.2,31.3,30.5,22.2,26.5,23,57,1.69,1013,4.97,183,98,-30.0346,-51.2177
2022-01-19,23.2,36.8,32.2,25.3,33.9,23.2,60,0,1015,4.47,182,57,-30.0346,-51.2177
2022-01-20,25.4,35.9,33.3,27.9,32.4,25.4,62,0,1013,4.92,71,0,-30.0346,-51.2177
2022-01-21,24.7,34.4,32.8,25.7,31.1,25,61,0,1010,4.92,113,0,-30.0346,-51.2177
2022-01-22,25.3,39.6,35.6,26.7,35,25.3,57,8.15,1009,4.02,77,1,-30.0346,-51.2177
2022-01-23,24.8,39.4,33.8,30.6,24.8,28.5,59,31.41,1009,11.32,240,0,-30.0346,-51.2177
2022-01-24,25.3,34.6,32.8,26.3,33,25.3,72,0.18,1010,4.47,169,13,-30.0346,-51.2177
2022-01-25,25.1,34.7,33.9,27.7,32.1,25.1,64,5.85,1009,5.36,76,77,-30.0346,-51.2177
2022-01-26,23.6,36.1,33.8,24.8,25,23.6,61,27.46,1005,4.92,207,0,-30.0346,-51.2177
2022-01-27,21.1,25.2,24.5,24.8,23.3,23.7,77,0.72,1012,6.26,119,75,-30.0346,-51.2177
2022-01-28,20.2,25.1,25.1,21.4,23.8,20.2,58,0,1014,6.26,155,75,-30.0346,-51.2177
2022-01-29,18.7,26.5,26.2,20.4,25,18.7,53,0,1013,5.36,79,75,-30.0346,-51.2177
2022-01-30,20.2,28.3,27.5,20.9,27.8,21,58,0,1011,5.36,84,75,-30.0346,-51.2177
2022-01-31,20.6,32.8,29.3,22,28.6,20.6,63,0.13,1007,8.23,230,0,-30.0346,-51.2177
2022-02-01,22.1,28.7,27.1,23.9,26.6,22.4,67,0,1013,5.81,100,75,-30.0346,-51.2177
2022-02-02,20.3,33,30.9,21.6,29.6,20.3,54,0,1013,5.81,77,20,-30.0346,-51.2177
2022-02-03,22.9,36.8,33.9,23.8,32.7,22.9,49,0.24,1009,4.47,84,0,-30.0346,-51.2177
2022-02-04,23,30.3,28.8,27.7,29.8,24.9,74,2.76,1007,4.47,78,75,-30.0346,-51.2177
2022-02-05,23.4,32.7,30.7,24.1,24.8,23.6,72,5.05,1004,4.65,262,40,-30.0346,-51.2177
2022-02-06,21.8,29.7,25.1,22.9,26.8,21.8,66,0,1011,7.72,270,40,-30.0346,-51.2177
2022-02-07,16.8,26.8,23.8,21.7,25.7,16.8,50,0,1014,7.2,270,20,-30.0346,-51.2177
2022-02-08,19.5,26.7,25.7,22.2,24.3,19.5,62,0,1015,4.92,146,0,-30.0346,-51.2177
2022-02-09,19.4,27.1,25,21,25.4,19.4,69,0,1014,6.26,161,10,-30.0346,-51.2177
2022-02-10,20,30.8,29,20.9,27.9,20,55,0,1011,7.15,120,20,-30.0346,-51.2177
2022-02-11,22,32.4,31.5,23.3,28.2,22,49,0.99,1011,4.92,94,20,-30.0346,-51.2177
2022-02-12,22.5,33.1,31,24.4,30.3,22.5,56,2.05,1011,4.92,94,0,-30.0346,-51.2177
2022-02-13,20.7,24.6,23.2,24.5,21.9,22.7,86,0,1011,3.6,190,100,-30.0346,-51.2177
2022-02-14,17.4,28.4,25.4,20.7,28.1,19.2,48,0,1013,3.67,141,20,-30.0346,-51.2177
2022-02-15,18,30.2,28.7,21.7,28.6,18,48,0,1015,5.81,104,0,-30.0346,-51.2177
2022-02-16,18.5,32.7,29.2,21.3,27.9,18.5,43,0,1014,7.15,89,0,-30.0346,-51.2177
2022-02-17,18.5,31.5,27.8,22,28.2,18.5,59,0,1011,6.26,119,0,-30.0346,-51.2177
2022-02-18,21.3,29.4,29,22.4,26.7,21.3,50,0,1010,9.39,98,20,-30.0346,-51.2177
2022-02-19,19.3,31.1,29.1,21.7,28,19.3,47,0,1009,5.36,46,20,-30.0346,-51.2177
2022-02-20,20.5,35.3,31.4,22.3,33.8,20.8,51,1.88,1008,5.36,167,0,-30.0346,-51.2177
2022-02-21,21.7,33.5,23.8,24,30,21.7,88,12.62,1014,3.15,324,100,-30.0346,-51.2177
2022-02-22,22.9,32.2,28.5,25.1,25.2,24.4,74,9.45,1015,5.46,170,75,-30.0346,-51.2177
2022-02-23,21,28.4,26.7,23.1,27.1,21,69,0,1014,4.02,166,75,-30.0346,-51.2177
2022-02-24,19.9,32.2,29.4,22,29.1,19.9,61,0,1013,5.81,104,0,-30.0346,-51.2177
2022-02-25,22.8,34.9,31.7,23.9,32.9,23,61,3.79,1014,5.81,80,32,-30.0346,-51.2177
2022-02-26,24.7,34.3,32,27.6,31.4,24.7,65,0,1015,5.81,101,0,-30.0346,-51.2177
2022-02-27,23.9,37.7,33.3,25.6,28.1,25,54,20.51,1009,4.95,113,30,-30.0346,-51.2177
2022-02-28,22.4,32.2,31.1,24.2,24.4,25,55,39.68,1009,4.75,182,99,-30.0346,-51.2177
2022-03-01,22,24.9,24.6,22.8,23.8,22,76,0.25,1013,4.47,172,100,-30.0346,-51.2177
2022-03-02,22.1,31.3,29,22.6,28.9,22.1,70,0,1011,3.13,78,70,-30.0346,-51.2177
2022-03-03,21,31.1,29,23.8,29.6,21.5,69,0,1013,5.36,119,0,-30.0346,-51.2177
2022-03-04,21.6,33.4,31,23.4,30,21.6,60,0.1,1012,5.81,94,0,-30.0346,-51.2177
2022-03-05,24.1,35.8,33.1,25,29.3,24.1,57,3.77,1009,6.26,40,8,-30.0346,-51.2177
2022-03-06,21.7,34.6,33.5,26,22.7,24.2,46,56.11,1009,7.2,340,32,-30.0346,-51.2177
2022-03-07,21.8,36.3,32.9,22.3,22.2,22.6,68,22.44,1007,4.92,273,71,-30.0346,-51.2177
2022-03-08,21.9,27.3,26,22.3,26.1,21.9,77,0.2,1014,4.02,110,23,-30.0346,-51.2177
2022-03-09,23,29.3,27.3,23.5,27.2,23,80,0,1013,5.81,94,75,-30.0346,-51.2177
2022-03-10,22.4,30.2,30.2,24.9,27.4,24.7,83,7.67,1010,4.47,252,100,-30.0346,-51.2177
2022-03-11,20,23.4,21.7,23.4,20,21.7,91,31.28,1011,4.92,253,100,-30.0346,-51.2177
2022-03-12,18.3,22.8,22.8,20.6,21.1,18.3,70,0,1017,4.92,158,45,-30.0346,-51.2177
2022-03-13,18.8,20.6,18.9,20.6,19.4,18.9,90,0,1016,6.17,140,100,-30.0346,-51.2177
2022-03-14,20,22.8,22.8,20.6,20.6,20.6,84,0,1013,3.6,130,100,-30.0346,-51.2177
2022-03-15,20,25.6,23.9,20,25,20.6,84,1.62,1015,4.92,111,82,-30.0346,-51.2177
2022-03-16,20.6,26.1,24.4,22.8,22.8,21.7,80,3.32,1015,6.17,100,100,-30.0346,-51.2177
2022-03-17,18.9,30,27.2,19.8,29.4,18.9,64,0,1011,3.58,109,11,-30.0346,-51.2177
2022-03-18,22.2,32.2,31.1,23.9,31.1,22.2,65,0.95,1010,3.58,252,93,-30.0346,-51.2177
2022-03-19,17.8,24.4,17.8,24.4,21.1,18.5,90,0,1018,5.81,244,100,-30.0346,-51.2177
2022-03-20,17.2,20.6,20.6,18.3,19.4,17.2,68,0,1023,4.47,200,92,-30.0346,-51.2177
2022-03-21,16.7,23.9,23.3,18.3,22.5,17.8,64,0,1023,9.77,100,64,-30.0346,-51.2177
2022-03-22,19.4,28.3,26.7,20,25,20,56,0,1016,5.36,84,5,-30.0346,-51.2177
2022-03-23,20.2,26.1,25,22.8,22.2,21.7,68,3.8,1012,5.36,94,99,-30.0346,-51.2177
2022-03-24,19.9,26.1,23.9,21.1,26.1,20,82,35.11,1006,3.09,360,100,-30.0346,-51.2177
2022-03-25,17.8,24.4,19.4,22.2,23.9,20.6,77,1.85,1008,4.02,258,100,-30.0346,-51.2177
2022-03-26,16.7,21.7,20.6,18.3,21.1,17.2,70,0,1010,4.6,304,99,-30.0346,-51.2177
2022-03-27,17.2,27.2,23.3,19.4,26.1,17.8,70,0,1015,2.68,280,0,-30.0346,-51.2177
2022-03-28,18.3,27.8,27.2,21.6,25.6,18.3,59,0,1018,4.47,84,0,-30.0346,-51.2177
2022-03-29,18.9,33.3,27.8,20.6,30.6,19.4,60,1.68,1011,4.92,67,1,-30.0346,-51.2177
2022-03-30,16.1,26.1,20.3,26.1,17.8,20.2,98,34.74,1011,10.29,220,75,-30.0346,-51.2177
2022-03-31,12.2,19.4,16.7,16.1,17.8,13.3,54,0,1021,4.47,234,0,-30.0346,-51.2177
2022-04-01,12.2,20,17.8,15.5,18.9,12.2,73,0,1026,4.47,166,46,-30.0346,-51.2177
2022-04-02,13.5,24.5,23.3,17.2,22.2,14,65,0,1023,5.81,116,0,-30.0346,-51.2177
2022-04-03,17.4,20,20,20,20,17.4,86,20.18,1017,3.6,120,100,-30.0346,-51.2177
2022-04-04,18.3,22.4,20,19.6,21.1,18.4,95,14.15,1014,3.63,343,100,-30.0346,-51.2177
2022-04-05,18.9,22.8,22.2,20,21.7,19.4,77,0,1018,3.58,150,100,-30.0346,-51.2177
2022-04-06,18.3,26.1,23.9,18.9,23.3,18.3,74,0,1017,5.36,94,0,-30.0346,-51.2177
2022-04-07,17.7,23.9,22.8,19.4,22.8,17.7,80,9.78,1014,5.36,77,100,-30.0346,-51.2177
2022-04-08,19.4,23.3,21.7,21.7,21.7,20.6,81,2.64,1013,5.2,93,92,-30.0346,-51.2177
2022-04-09,18.9,24.6,21.8,19.9,22.8,19.6,94,0,1015,6.17,100,75,-30.0346,-51.2177
2022-04-10,19.1,27.2,26.4,20.6,23.9,19.1,81,0,1013,5.81,113,40,-30.0346,-51.2177
2022-04-11,19.4,22.9,21.7,22.4,22.7,21.7,89,7.18,1008,4.12,100,100,-30.0346,-51.2177
2022-04-12,19.9,24.7,24.7,20.5,22,20.6,88,0.51,1009,4.12,170,75,-30.0346,-51.2177
2022-04-13,19.1,22.2,22.2,20.6,21.1,20.6,76,0,1013,4.63,180,75,-30.0346,-51.2177
2022-04-14,16.3,21.1,20,19.2,20,17.8,50,0,1019,6.26,250,20,-30.0346,-51.2177
2022-04-15,11.8,20,17.8,16.7,19.2,12,85,0,1020,4.12,290,75,-30.0346,-51.2177
2022-04-16,14.1,21.4,18.8,15.3,20,14.1,88,0,1021,4.47,133,75,-30.0346,-51.2177
2022-04-17,14.5,22.9,21.4,17.2,21.4,14.5,78,2.7,1021,4.63,110,40,-30.0346,-51.2177
2022-04-18,14.6,25,23.9,18,22.8,16.9,58,0,1019,5.14,110,94,-30.0346,-51.2177
2022-04-19,17.2,25.6,24.4,19.1,23.9,17.7,58,0,1018,4.47,115,0,-30.0346,-51.2177
2022-04-20,15.4,26.1,22.8,18.9,23.1,15.4,67,0,1018,5.66,100,0,-30.0346,-51.2177
2022-04-21,15.5,26.7,23.1,18.4,24.2,15.9,83,0,1012,3.58,48,0,-30.0346,-51.2177
2022-04-22,16.9,27.8,25.2,20.5,24.9,16.9,66,21.26,1006,8.75,270,0,-30.0346,-51.2177
2022-04-23,16.6,21.1,19.6,18.1,19.5,17.2,74,7.83,1008,6.17,300,75,-30.0346,-51.2177
2022-04-24,10.7,25.6,22.1,12.8,20.9,10.8,57,0,1016,4.47,94,0,-30.0346,-51.2177
2022-04-25,18.3,29.8,26.7,18.7,24.5,18.3,61,58.47,1011,9.26,240,70,-30.0346,-51.2177
2022-04-26,18.9,24.6,24.6,19.6,23.3,19.6,90,21.1,1012,3.58,65,40,-30.0346,-51.2177
2022-04-27,21,34.4,32.8,22.2,29.6,23.3,58,0,1007,6.69,160,0,-30.0346,-51.2177
2022-04-28,16.7,23.9,16.8,21.1,17.8,20.6,100,13.54,1014,9.77,180,100,-30.0346,-51.2177
2022-04-29,15,18.9,17.8,17.2,17.2,16.1,73,0,1024,4.02,207,11,-30.0346,-51.2177
2022-04-30,14.4,20,18.9,15,18.3,14.4,68,6.06,1019,4.47,89,15,-30.0346,-51.2177
2022-05-01,16,20.3,18.3,16.1,18.8,16.1,88,1.91,1013,3.13,251,99,-30.0346,-51.2177
